,COUNTY,AREA,EP_POV150_z,EP_UNEMP_z,EP_HBURD_z,EP_NOHSDP_z,EP_AGE65_z,EP_AGE17_z,EP_DISABL_z,EP_SNGPNT_z,EP_MINRTY_z,EP_MOBILE_z,EP_CROWD_z,EP_NOVEH_z,EP_NOINT_z,EP_AFAM_z,EP_HISP_z,EP_TWOMORE_z,RESL_VALUE_z,CRF_VALUE_z,ALR_VALA_z,HRCN_ALRB_z,HRCN_ALRA_z,IFLD_ALRB_z,RISK_VALUE_log,HRCN_RISKV_log,IFLD_RISKV_log,POPULATION_DENS_log,BUILDVALUE_DENS_log,AGRIVALUE_DENS_log,E_HU_PER_SQMI_log,E_HH_PER_SQMI_log,EP_AIAN_log,EP_ASIAN_log,EP_GROUPQ_log,EP_MUNIT_log,EP_LIMENG_log,IFLD_EXP_AREA_RATIO_log,EP_OTHERRACE_log,EP_UNINSUR_log,ALR_VALB_log,log1p_HRCN_UNEXP_RATIO_z,RISK_SPCTL_z,SOVI_SPCTL_z,RESL_SPCTL_z
20,CHOWAN,236.00697705,0.8790311574704734,-0.774316943276774,0.24845097791629395,0.163040912854545,1.0326401634696247,-0.2730209713488538,-0.018628485733098065,1.2125505292404692,0.3619146333122724,0.4008762509467043,-1.698535099732496,1.7442768738481564,0.1840794187151653,0.8710805703212428,-1.039309714762379,-0.34599487926173933,0.18199777977548914,-0.10772893735835809,-0.22709304197566935,0.5793762372263535,0.6041751003634421,-1.594910553003633,16.256433392748225,15.796176917386218,14.388919083402914,4.078943719202098,16.406057654764453,12.445831855505027,3.749058570774292,3.6109719979175776,0.09531017980432487,0.09531017980432487,1.0986122886681098,0.4054651081081644,0.5877866649021191,0.049121762224105706,0.09531017980432487,2.028148247292285,0.002492436635592393,1.5800759606639136,-1.4688974859605832,-0.20812579780015,0.2598206124907479
21,CLAY,223.01068062,-0.39384189849188145,-0.9401235692461045,-0.07391359027908419,-0.2601187082946553,2.317069192069552,-1.3679304295396009,-0.07872037519470339,-2.268690375574464,-1.4230095798295122,-0.5555589869526484,-0.7454917145958089,0.6073016133042916,0.4420637648122652,-1.164477343736332,-0.9910370851867926,-1.673098525745122,-2.134228543668697,1.9066048182195465,-0.14443907151792723,-0.5574322184524397,-0.9830139680868131,1.331762428686795,16.04554819267896,11.058741928613962,15.564787791234854,3.9255162597395596,16.28427792919872,9.736363277219109,3.556751398458206,3.167803662377431,0.7419373447293773,0.7419373447293773,0.5877866649021191,1.4350845252893227,0.26236426446749106,0.048336461197368494,0.0,2.791165107812717,0.0016233070603091633,-0.3900370240438445,-1.8044956878460114,1.5435996670177792,-1.7148160424389376
22,CLEVELAND,472.90553661,0.5495816606331582,0.3863294385085401,0.08726869381860447,0.11325742801346238,-0.37411543928267754,0.6099705271920708,-0.10876631992550659,0.5261086606854118,-0.2783915129893836,0.09387234742345517,1.3723824745968294,0.293653265568053,0.8669791583839581,0.03549661177291744,-0.9427644556112061,0.1279707087680403,-0.33502079283767483,-0.6233112953664719,-1.1012249598198645,-0.5463223156604488,-0.8592268094517967,-0.49986846474299385,17.21242548983363,13.665217869691576,16.643171669630256,5.353338624161008,17.617476137456027,12.805648163257247,4.557104242186297,4.379095767671345,0.09531017980432487,0.6418538861723948,0.9932517730102833,1.2809338454620642,0.5306282510621704,0.1034786861454177,0.18232155679395465,2.501435951739211,0.0011072077747874194,-0.3900370240438445,0.148599426989355,-0.6590650263671416,-0.2598206124907481
23,COLUMBUS,964.63927833,1.4930052197581973,0.0547161865698787,1.1464665607462743,0.41195833705995677,-0.08868676626047094,0.08017562806751606,0.2818309615749296,0.3790139745664711,0.4412445983407965,1.416350701062066,-0.21602316729764928,0.17603513516696354,0.7607503099910349,0.5632338487508072,-0.5083107894309269,0.1279707087680403,-0.750063298203792,1.074101818329101,0.666999452471485,0.9268181578527219,1.0565264974505,-0.6634605662177417,18.01536167649034,17.371186739592968,16.219440935797312,3.978002951945448,16.04853667394607,12.284299150176203,3.265774032198156,3.065746138899757,1.410986973710262,0.4054651081081644,1.840549633397487,0.9555114450274363,0.7884573603642702,0.04096013825261761,0.26236426446749106,2.7212954278522306,0.0036537031517172155,-0.3900370240438445,0.9119773111064226,1.0753166219674417,-1.0566038241290423
24,CRAVEN,781.08896229,-0.2890170585890994,-0.3321659406918927,0.4556853431847507,-0.9073040112287258,-0.1498500533366581,0.46869188742552215,-0.3491338777719284,0.4280455366061179,0.10125903393283747,-0.5319433020662447,-0.11012945783801728,0.058417004765874116,-0.02837827807068112,0.07947471485440821,-0.04972080846285468,0.2227638263739963,1.013001101290282,-0.09453342052659673,0.5649911436341255,2.507389897567043,1.9306020730459676,-0.7058759213929029,18.809080417060457,18.56099141307725,16.679441708082944,4.860433614020933,17.03260255919894,11.678771811444767,4.213467420088422,4.078084412500181,0.26236426446749106,1.2809338454620642,1.7404661748405046,1.7578579175523736,0.9162907318741551,0.058628162290765826,0.4054651081081644,2.322387720290225,0.005888194027750356,0.20528739965006323,1.215888129122841,0.0,1.2644603141216408
25,CUMBERLAND,665.1253014900001,0.32495700369862496,1.215362568355193,2.29776859001548,-1.2557884051163022,-1.6381567055238762,1.5989210055579055,0.04146340372850726,1.7028661496369386,1.4498684394177415,-1.204990321328752,0.7370202178390378,0.45047743943617247,-0.9540868140661557,1.0595581549562034,1.0846859865634295,2.4977986489169384,-0.6470012342131248,-1.2064228807211634,-0.33871940887695906,-0.3612379133238632,0.47613073452448035,-0.661971423535217,18.242469439957837,16.672356017948307,17.444100197667865,6.222042073251472,18.27222796644177,12.13044673764026,5.392176094141468,5.274167681079544,0.6931471805599453,1.2237754316221157,1.7578579175523736,2.4932054526026954,0.8754687373538999,0.14088173169050722,0.5877866649021191,2.468099531471619,0.0012863507440138559,-0.3900370240438445,1.0300848328000067,-1.3181300527342832,-0.8487473341364439
26,CURRITUCK,531.74152512,-1.816464725743925,-1.382274571830986,-0.7416687672552232,-1.380247117219008,-0.7818706864572578,0.6452901871337071,-1.4608338328116313,0.28095085048717716,-1.0546918850542233,-0.8861785753623012,-1.1690665524343364,-1.588236820849379,-1.105842311770332,-0.8754783806293924,-0.7738102520966531,-0.5355811144736513,1.7191449900844369,-2.1247576602208187,-0.344971636132419,-0.2938273120098099,0.8745490206763801,-1.0781260477218337,15.773216128905863,14.599386052883693,14.917385866157113,3.9856945055637665,16.484388372412564,10.694575872899877,4.141956636662023,3.770724290692059,0.18232155679395465,0.5877866649021191,0.33647223662121295,0.6418538861723948,0.33647223662121295,0.04086783066383022,0.7884573603642702,2.501435951739211,0.0012457391041784474,2.768682240192239,-2.20346865746946,-1.5782872999844708,1.541602300778439
27,DARE,1557.29801253,-1.9063145885177386,-0.3321659406918927,-0.050887549693699734,-1.902973708050373,0.5025583421426701,-0.6968568906484987,-1.7913392248504616,-1.3370906968211718,-1.0886904414950194,-1.6773040190568274,0.6311265083794063,-1.5490307773823493,-1.6066354541941135,-1.0388256206463582,-0.0979934380384413,-0.5355811144736513,4.511455995105307,-0.7712258122998478,1.0276394339934374,2.543980574830317,2.3974895315978517,-1.5585400314389248,18.258717877179876,18.039606747595002,15.766920482540899,3.205555550948994,16.021664365396173,7.167359426165361,4.510928446550437,3.7603130499269066,0.09531017980432487,0.4054651081081644,0.4054651081081644,1.7404661748405046,0.9162907318741551,0.017969931591678,0.5306282510621704,2.533696813957432,0.005928107624145338,4.704685259360497,1.0358461753216448,-0.6590650263671416,1.7148160424389376
28,DAVIDSON,573.43003107,-0.1692172415573482,-0.774316943276774,-0.6035125237429191,0.1879326552750861,-0.4148909640001354,0.46869188742552215,-0.3791798225027311,0.08482460232858922,-0.6523756338381386,-0.602790356725456,-0.32191687675728103,-0.6080857341736331,-0.4229425721015391,-0.6304575206039436,-0.04972080846285468,-0.06161552644387172,-0.19286581757922736,-0.6769858259925281,-0.6409613552139858,-0.5188884492506823,-0.6290261552272015,0.43033837854523393,18.054587637318356,15.075675835210586,17.671102229897706,5.6882725074174765,18.162985801031105,11.568219663130934,4.916352783205465,4.815061635859031,0.09531017980432487,0.9162907318741551,0.7419373447293773,1.3609765531356006,0.9162907318741551,0.13201386591233297,0.09531017980432487,2.4765384001174837,0.0013255478581575579,-0.3900370240438445,0.927821003040928,-0.6590650263671416,-0.22517786415864838
29,DAVIE,269.29069791,-1.1875156863272323,-0.6085103173074436,-1.271267700719058,-0.6334948446027729,0.17635414440300562,0.18613460789242603,0.46210662995974666,-1.3861222588608186,-0.9470297896583697,-0.26036292587260135,-0.32191687675728103,-0.29443738643739453,-1.424528856949102,-0.9697171729468728,-0.1704023824018211,0.8863156496156875,0.10753876898468713,-0.8302900058951302,-0.5504337163669425,-0.5292228152599957,-0.7342588260309875,0.1197420043576965,16.424516894597705,13.334438185207109,16.011086085107934,5.072263315426833,17.406648185116325,11.765779371977422,4.283090676095018,4.150252063593268,0.33647223662121295,0.5877866649021191,0.5877866649021191,1.4586150226995167,0.7884573603642702,0.11324907588714861,0.26236426446749106,2.4159137783010487,0.0012145954868109207,-0.3900370240438445,-1.1347396197055648,-0.9539099065840208,0.1905351158265489
